CUST_CODE,SHOP_MONTH,C_YEAR,C_MONTH,PREVIOUS_MONTH,NEXT_MONTH,P_YEAR,P_MONTH
CUST0000176901,200609,2006,9,200608,200610,2006,8
CUST0000188540,200610,2006,10,200608,200611,2006,8
CUST0000307323,200609,2006,9,200608,200610,2006,8
CUST0000347023,200609,2006,9,200608,200610,2006,8
CUST0000454142,200609,2006,9,200608,200610,2006,8
CUST0000484093,200609,2006,9,200608,200610,2006,8
CUST0000654629,200609,2006,9,200608,200610,2006,8
CUST0000785895,200609,2006,9,200608,200610,2006,8
CUST0000903846,200609,2006,9,200608,200611,2006,8
CUST0000905298,200703,2007,3,200608,200806,2006,8
CUST0000096275,200610,2006,10,200608,200611,2006,8
CUST0000101612,200609,2006,9,200608,200804,2006,8
CUST0000112668,200609,2006,9,200608,200610,2006,8
CUST0000117167,200703,2007,3,200608,,2006,8
CUST0000356221,200609,2006,9,200608,200610,2006,8
CUST0000493525,200609,2006,9,200608,200610,2006,8
CUST0000552533,200609,2006,9,200608,200612,2006,8
CUST0000650500,200804,2008,4,200608,,2006,8
CUST0000954987,200609,2006,9,200608,200610,2006,8
CUST0000997577,200609,2006,9,200608,200610,2006,8
CUST0000144308,200609,2006,9,200608,200610,2006,8
CUST0000149880,200610,2006,10,200608,200611,2006,8
CUST0000407495,200609,2006,9,200608,200610,2006,8
CUST0000658030,200609,2006,9,200608,200610,2006,8
CUST0000758622,200609,2006,9,200608,200610,2006,8
CUST0000773456,200611,2006,11,200608,200612,2006,8
CUST0000952666,200609,2006,9,200608,200610,2006,8
CUST0000956621,200609,2006,9,200608,200610,2006,8
CUST0000999024,200609,2006,9,200608,200612,2006,8
CUST0000480214,200609,2006,9,200608,200610,2006,8
CUST0000528973,200609,2006,9,200608,200610,2006,8
CUST0000543549,200609,2006,9,200608,200706,2006,8
CUST0000648578,200609,2006,9,200608,200610,2006,8
CUST0000767243,200612,2006,12,200608,200701,2006,8
CUST0000822054,200609,2006,9,200608,200610,2006,8
CUST0000822381,200609,2006,9,200608,200610,2006,8
CUST0000830524,200609,2006,9,200608,200610,2006,8
CUST0000885891,200609,2006,9,200608,200610,2006,8
CUST0000894750,200609,2006,9,200608,200610,2006,8
CUST0000037123,200609,2006,9,200608,200610,2006,8
CUST0000124183,200609,2006,9,200608,200610,2006,8
CUST0000158164,200609,2006,9,200608,200610,2006,8
CUST0000318273,200609,2006,9,200608,200610,2006,8
CUST0000318976,200805,2008,5,200608,,2006,8
CUST0000361812,200609,2006,9,200608,200610,2006,8
CUST0000399414,200610,2006,10,200608,200806,2006,8
CUST0000402276,200611,2006,11,200608,200805,2006,8
CUST0000415273,200612,2006,12,200608,200705,2006,8
CUST0000436015,200706,2007,6,200608,,2006,8
CUST0000632364,200610,2006,10,200608,,2006,8
CUST0000719232,200705,2007,5,200608,200709,2006,8
CUST0000850885,200609,2006,9,200608,200610,2006,8
CUST0000872455,200609,2006,9,200608,200610,2006,8
CUST0000002637,200609,2006,9,200608,200610,2006,8
CUST0000075213,200702,2007,2,200608,200705,2006,8
CUST0000094339,200609,2006,9,200608,200610,2006,8
CUST0000275967,200609,2006,9,200608,200610,2006,8
CUST0000333347,200609,2006,9,200608,200610,2006,8
CUST0000398031,200612,2006,12,200608,200701,2006,8
CUST0000438271,200610,2006,10,200608,200703,2006,8
CUST0000500238,200609,2006,9,200608,200701,2006,8
CUST0000572693,200609,2006,9,200608,200610,2006,8
CUST0000587700,200609,2006,9,200608,200610,2006,8
CUST0000645137,200707,2007,7,200608,200803,2006,8
CUST0000738587,200610,2006,10,200608,200704,2006,8
CUST0000748379,200708,2007,8,200608,200806,2006,8
CUST0000836364,200610,2006,10,200608,200611,2006,8
CUST0000884926,200609,2006,9,200608,200610,2006,8
CUST0000115925,200609,2006,9,200608,200610,2006,8
CUST0000154298,200806,2008,6,200608,,2006,8
CUST0000176653,200609,2006,9,200608,200610,2006,8
CUST0000232607,200610,2006,10,200608,200702,2006,8
CUST0000359463,200609,2006,9,200608,200610,2006,8
CUST0000396047,200611,2006,11,200608,200804,2006,8
CUST0000415594,200609,2006,9,200608,200610,2006,8
CUST0000494202,200609,2006,9,200608,200610,2006,8
CUST0000550319,200609,2006,9,200608,200610,2006,8
CUST0000635457,200609,2006,9,200608,200610,2006,8
CUST0000784216,200609,2006,9,200608,200610,2006,8
CUST0000791183,200609,2006,9,200608,,2006,8
CUST0000848634,200609,2006,9,200608,200610,2006,8
CUST0000923296,200609,2006,9,200608,200610,2006,8
CUST0000329395,200801,2008,1,200608,,2006,8
CUST0000410280,200706,2007,6,200608,200802,2006,8
CUST0000520771,200609,2006,9,200608,200610,2006,8
CUST0000575612,200610,2006,10,200608,200611,2006,8
CUST0000588881,200609,2006,9,200608,200610,2006,8
CUST0000679741,200609,2006,9,200608,200610,2006,8
CUST0000738459,200609,2006,9,200608,200611,2006,8
CUST0000775541,200609,2006,9,200608,200611,2006,8
CUST0000798581,200611,2006,11,200608,200612,2006,8
CUST0000141388,200609,2006,9,200608,200610,2006,8
CUST0000160452,200609,2006,9,200608,200610,2006,8
CUST0000186490,200609,2006,9,200608,200610,2006,8
CUST0000237141,200609,2006,9,200608,200610,2006,8
CUST0000420119,200609,2006,9,200608,200610,2006,8
CUST0000423278,200611,2006,11,200608,200702,2006,8
CUST0000502649,200609,2006,9,200608,200610,2006,8
CUST0000659998,200609,2006,9,200608,200610,2006,8
CUST0000666226,200609,2006,9,200608,200610,2006,8
CUST0000019198,200609,2006,9,200608,200709,2006,8
CUST0000086836,200609,2006,9,200608,200610,2006,8
CUST0000186454,200609,2006,9,200608,200611,2006,8
CUST0000222191,200805,2008,5,200608,,2006,8
CUST0000293073,200610,2006,10,200608,200611,2006,8
CUST0000554976,200609,2006,9,200608,200610,2006,8
CUST0000626795,200609,2006,9,200608,200610,2006,8
CUST0000712201,200609,2006,9,200608,200611,2006,8
CUST0000770451,200609,2006,9,200608,200610,2006,8
CUST0000836232,200609,2006,9,200608,200610,2006,8
CUST0000888591,200609,2006,9,200608,200610,2006,8
CUST0000890061,200609,2006,9,200608,200610,2006,8
CUST0000957189,200609,2006,9,200608,200610,2006,8
CUST0000048521,200610,2006,10,200608,200612,2006,8
CUST0000099658,200609,2006,9,200608,200610,2006,8
CUST0000099665,200609,2006,9,200608,200610,2006,8
CUST0000135397,200609,2006,9,200608,200610,2006,8
CUST0000279355,200609,2006,9,200608,200610,2006,8
CUST0000430622,200708,2007,8,200608,200710,2006,8
CUST0000446505,200609,2006,9,200608,200610,2006,8
CUST0000473481,200612,2006,12,200608,200707,2006,8
CUST0000540040,200609,2006,9,200608,200610,2006,8
CUST0000562261,200610,2006,10,200608,200611,2006,8
CUST0000575056,200609,2006,9,200608,200610,2006,8
CUST0000615985,200609,2006,9,200608,200701,2006,8
CUST0000724403,200703,2007,3,200608,200706,2006,8
CUST0000755368,200609,2006,9,200608,200610,2006,8
CUST0000970554,200611,2006,11,200608,200612,2006,8
CUST0000036136,200609,2006,9,200608,200610,2006,8
CUST0000040677,200609,2006,9,200608,200610,2006,8
CUST0000061543,200610,2006,10,200608,200709,2006,8
CUST0000158306,200609,2006,9,200608,200610,2006,8
CUST0000161411,200609,2006,9,200608,200610,2006,8
CUST0000426156,200610,2006,10,200608,200701,2006,8
CUST0000527918,200609,2006,9,200608,200610,2006,8
CUST0000695999,200610,2006,10,200608,200611,2006,8
CUST0000873425,200704,2007,4,200608,200707,2006,8
CUST0000276637,200609,2006,9,200608,200610,2006,8
CUST0000313453,200609,2006,9,200608,200610,2006,8
CUST0000415481,200609,2006,9,200608,200610,2006,8
CUST0000467543,200609,2006,9,200608,200610,2006,8
CUST0000502371,200609,2006,9,200608,200611,2006,8
CUST0000503093,200609,2006,9,200608,200610,2006,8
CUST0000602746,200609,2006,9,200608,200610,2006,8
CUST0000666899,200609,2006,9,200608,200610,2006,8
CUST0000668749,200609,2006,9,200608,200610,2006,8
CUST0000709464,200610,2006,10,200608,200611,2006,8
CUST0000736244,200609,2006,9,200608,200610,2006,8
CUST0000755461,200609,2006,9,200608,200611,2006,8
CUST0000044690,200609,2006,9,200608,,2006,8
CUST0000122615,200610,2006,10,200608,200612,2006,8
CUST0000310258,200609,2006,9,200608,200702,2006,8
CUST0000455145,200609,2006,9,200608,200610,2006,8
CUST0000590105,200609,2006,9,200608,200610,2006,8
CUST0000878416,200609,2006,9,200608,200610,2006,8
CUST0000896961,200609,2006,9,200608,200610,2006,8
CUST0000040955,200804,2008,4,200608,200805,2006,8
CUST0000048428,200609,2006,9,200608,200610,2006,8
CUST0000060865,200804,2008,4,200608,,2006,8
CUST0000113608,200611,2006,11,200608,200807,2006,8
CUST0000123053,200609,2006,9,200608,200611,2006,8
CUST0000129727,200609,2006,9,200608,200612,2006,8
CUST0000137260,200609,2006,9,200608,200610,2006,8
CUST0000209442,200609,2006,9,200608,200610,2006,8
CUST0000235674,200609,2006,9,200608,200610,2006,8
CUST0000294014,200609,2006,9,200608,200610,2006,8
CUST0000424316,200610,2006,10,200608,200611,2006,8
CUST0000443923,200609,2006,9,200608,200610,2006,8
CUST0000466448,200609,2006,9,200608,200610,2006,8
CUST0000485902,200609,2006,9,200608,200610,2006,8
CUST0000490365,200609,2006,9,200608,200610,2006,8
CUST0000610122,200609,2006,9,200608,200610,2006,8
CUST0000770037,200609,2006,9,200608,200611,2006,8
CUST0000774572,200706,2007,6,200608,,2006,8
CUST0000792431,200609,2006,9,200608,200801,2006,8
CUST0000896306,200609,2006,9,200608,200610,2006,8
CUST0000940241,200609,2006,9,200608,200610,2006,8
CUST0000958950,200806,2008,6,200608,,2006,8
CUST0000275796,200609,2006,9,200608,200610,2006,8
CUST0000283997,200710,2007,10,200608,200712,2006,8
CUST0000304480,200609,2006,9,200608,200610,2006,8
CUST0000320397,200711,2007,11,200608,,2006,8
CUST0000619131,200609,2006,9,200608,200610,2006,8
CUST0000661427,200609,2006,9,200608,200610,2006,8
CUST0000706249,200609,2006,9,200608,200610,2006,8
CUST0000813838,200612,2006,12,200608,200701,2006,8
CUST0000939563,200609,2006,9,200608,200611,2006,8
CUST0000975635,200609,2006,9,200608,200610,2006,8
CUST0000063931,200609,2006,9,200608,200610,2006,8
CUST0000199923,200610,2006,10,200608,200611,2006,8
CUST0000244542,200609,2006,9,200608,200701,2006,8
CUST0000404658,200609,2006,9,200608,200610,2006,8
CUST0000421273,200612,2006,12,200608,200704,2006,8
CUST0000428851,200609,2006,9,200608,200610,2006,8
CUST0000745448,200609,2006,9,200608,200610,2006,8
CUST0000758391,200609,2006,9,200608,200611,2006,8
CUST0000765119,200609,2006,9,200608,200610,2006,8
CUST0000804573,200609,2006,9,200608,200701,2006,8
CUST0000917992,200609,2006,9,200608,200610,2006,8
CUST0000142044,200609,2006,9,200608,200610,2006,8
CUST0000428504,200609,2006,9,200608,200610,2006,8
CUST0000486391,200610,2006,10,200608,200611,2006,8
CUST0000501352,200609,2006,9,200608,200610,2006,8
CUST0000554024,200609,2006,9,200608,200610,2006,8
CUST0000578990,200609,2006,9,200608,200610,2006,8
CUST0000587601,200609,2006,9,200608,200610,2006,8
CUST0000741711,200609,2006,9,200608,200612,2006,8
CUST0000768789,200609,2006,9,200608,200610,2006,8
CUST0000793421,200610,2006,10,200608,200611,2006,8
CUST0000961050,200609,2006,9,200608,200610,2006,8
CUST0000994038,200609,2006,9,200608,200610,2006,8
CUST0000147574,200609,2006,9,200608,200610,2006,8
CUST0000203216,200609,2006,9,200608,200610,2006,8
CUST0000352239,200609,2006,9,200608,200610,2006,8
CUST0000524728,200610,2006,10,200608,200611,2006,8
CUST0000556111,200609,2006,9,200608,200612,2006,8
CUST0000563125,200609,2006,9,200608,200610,2006,8
CUST0000657875,200612,2006,12,200608,200707,2006,8
CUST0000700644,200609,2006,9,200608,200610,2006,8
CUST0000710138,200609,2006,9,200608,200610,2006,8
CUST0000939587,200609,2006,9,200608,200610,2006,8
CUST0000954823,200609,2006,9,200608,200704,2006,8
CUST0000068327,200610,2006,10,200608,200701,2006,8
CUST0000125691,200609,2006,9,200608,200701,2006,8
CUST0000170198,200609,2006,9,200608,200610,2006,8
CUST0000184875,200611,2006,11,200608,200612,2006,8
CUST0000192392,200609,2006,9,200608,200610,2006,8
CUST0000445148,200609,2006,9,200608,200610,2006,8
CUST0000498546,200609,2006,9,200608,200610,2006,8
CUST0000544241,200609,2006,9,200608,200610,2006,8
CUST0000574963,200609,2006,9,200608,200610,2006,8
CUST0000652745,200609,2006,9,200608,200610,2006,8
CUST0000659683,200609,2006,9,200608,200610,2006,8
CUST0000694668,200609,2006,9,200608,200610,2006,8
CUST0000833037,200609,2006,9,200608,200610,2006,8
CUST0000865076,200804,2008,4,200608,200806,2006,8
CUST0000009859,200609,2006,9,200608,200610,2006,8
CUST0000157296,200609,2006,9,200608,200610,2006,8
CUST0000159136,200609,2006,9,200608,200610,2006,8
CUST0000195321,200609,2006,9,200608,200611,2006,8
CUST0000202517,200611,2006,11,200608,200701,2006,8
CUST0000209411,200609,2006,9,200608,200610,2006,8
CUST0000277985,200610,2006,10,200608,200611,2006,8
CUST0000299022,200609,2006,9,200608,200610,2006,8
CUST0000355900,200609,2006,9,200608,200610,2006,8
CUST0000402925,200609,2006,9,200608,200610,2006,8
CUST0000541503,200609,2006,9,200608,200610,2006,8
CUST0000607180,200609,2006,9,200608,200610,2006,8
CUST0000687519,200609,2006,9,200608,200610,2006,8
CUST0000744374,200609,2006,9,200608,200610,2006,8
CUST0000747393,200609,2006,9,200608,200610,2006,8
CUST0000875791,200610,2006,10,200608,200705,2006,8
CUST0000068151,200609,2006,9,200608,200611,2006,8
CUST0000089691,200609,2006,9,200608,200610,2006,8
CUST0000167190,200609,2006,9,200608,200610,2006,8
CUST0000285810,200705,2007,5,200608,,2006,8
CUST0000335958,200609,2006,9,200608,,2006,8
CUST0000571040,200704,2007,4,200608,200706,2006,8
CUST0000598011,200609,2006,9,200608,200701,2006,8
CUST0000654538,200701,2007,1,200608,200702,2006,8
CUST0000782803,200609,2006,9,200608,200610,2006,8
CUST0000820228,200609,2006,9,200608,200612,2006,8
CUST0000889750,200609,2006,9,200608,200610,2006,8
CUST0000930266,200609,2006,9,200608,200612,2006,8
CUST0000974681,200609,2006,9,200608,200610,2006,8
CUST0000038176,200611,2006,11,200608,200612,2006,8
CUST0000074259,200610,2006,10,200608,200611,2006,8
CUST0000125235,200612,2006,12,200608,200707,2006,8
CUST0000255775,200805,2008,5,200608,,2006,8
CUST0000265774,200609,2006,9,200608,200610,2006,8
CUST0000300687,200609,2006,9,200608,200706,2006,8
CUST0000403694,200704,2007,4,200608,,2006,8
CUST0000411134,200610,2006,10,200608,200611,2006,8
CUST0000436160,200705,2007,5,200608,200805,2006,8
CUST0000462164,200609,2006,9,200608,200610,2006,8
CUST0000558077,200609,2006,9,200608,200610,2006,8
CUST0000680280,200705,2007,5,200608,200709,2006,8
CUST0000756714,200612,2006,12,200608,200701,2006,8
CUST0000812410,200609,2006,9,200608,200610,2006,8
CUST0000824480,200703,2007,3,200608,200705,2006,8
CUST0000837078,200702,2007,2,200608,200706,2006,8
CUST0000935255,200609,2006,9,200608,200611,2006,8
CUST0000978339,200609,2006,9,200608,200611,2006,8
CUST0000998049,200702,2007,2,200608,,2006,8
CUST0000015935,200609,2006,9,200608,200611,2006,8
CUST0000059662,200612,2006,12,200608,200702,2006,8
CUST0000124528,200610,2006,10,200608,200612,2006,8
CUST0000160825,200609,2006,9,200608,200610,2006,8
CUST0000236180,200609,2006,9,200608,200610,2006,8
CUST0000326074,200609,2006,9,200608,200610,2006,8
CUST0000339754,200701,2007,1,200608,,2006,8
CUST0000381019,200609,2006,9,200608,200610,2006,8
CUST0000429927,200805,2008,5,200608,,2006,8
CUST0000435008,200609,2006,9,200608,200610,2006,8
CUST0000503266,200610,2006,10,200608,200611,2006,8
CUST0000511022,200609,2006,9,200608,200610,2006,8
CUST0000515317,200609,2006,9,200608,200610,2006,8
CUST0000540536,200612,2006,12,200608,200701,2006,8
CUST0000550825,200609,2006,9,200608,200610,2006,8
CUST0000596336,200609,2006,9,200608,200611,2006,8
CUST0000703908,200609,2006,9,200608,200611,2006,8
CUST0000762781,200609,2006,9,200608,200610,2006,8
CUST0000907032,200609,2006,9,200608,200610,2006,8
CUST0000043394,200609,2006,9,200608,200610,2006,8
CUST0000132530,200609,2006,9,200608,200610,2006,8
CUST0000174352,200609,2006,9,200608,200610,2006,8
CUST0000203439,200609,2006,9,200608,200610,2006,8
CUST0000313734,200705,2007,5,200608,200706,2006,8
CUST0000344309,200610,2006,10,200608,200611,2006,8
CUST0000414514,200609,2006,9,200608,200610,2006,8
CUST0000474462,200609,2006,9,200608,200610,2006,8
CUST0000495595,200610,2006,10,200608,200806,2006,8
CUST0000572630,200609,2006,9,200608,200611,2006,8
CUST0000591629,200609,2006,9,200608,200610,2006,8
CUST0000597239,200711,2007,11,200608,200712,2006,8
CUST0000644893,200609,2006,9,200608,200610,2006,8
CUST0000658460,200609,2006,9,200608,200611,2006,8
CUST0000715467,200609,2006,9,200608,200610,2006,8
CUST0000800070,200609,2006,9,200608,200610,2006,8
CUST0000905563,200609,2006,9,200608,200610,2006,8
CUST0000986995,200609,2006,9,200608,200610,2006,8
CUST0000115504,200609,2006,9,200608,200610,2006,8
CUST0000312411,200609,2006,9,200608,200610,2006,8
CUST0000339006,200611,2006,11,200608,200612,2006,8
CUST0000553777,200609,2006,9,200608,200610,2006,8
CUST0000607596,200609,2006,9,200608,200610,2006,8
CUST0000704959,200609,2006,9,200608,200610,2006,8
CUST0000748927,200711,2007,11,200608,,2006,8
CUST0000970826,200609,2006,9,200608,200610,2006,8
CUST0000007501,200609,2006,9,200608,200610,2006,8
CUST0000268143,200609,2006,9,200608,200610,2006,8
CUST0000310147,200609,2006,9,200608,200610,2006,8
CUST0000445244,200609,2006,9,200608,200610,2006,8
CUST0000634688,200609,2006,9,200608,200610,2006,8
CUST0000678022,200609,2006,9,200608,200610,2006,8
CUST0000757709,200609,2006,9,200608,200610,2006,8
CUST0000913796,200610,2006,10,200608,200611,2006,8
CUST0000944640,200611,2006,11,200608,200701,2006,8
CUST0000078146,200609,2006,9,200608,200610,2006,8
CUST0000193593,200609,2006,9,200608,200611,2006,8
CUST0000240289,200609,2006,9,200608,200610,2006,8
CUST0000293517,200609,2006,9,200608,200610,2006,8
CUST0000309691,200609,2006,9,200608,200612,2006,8
CUST0000315942,200609,2006,9,200608,200610,2006,8
CUST0000334773,200611,2006,11,200608,200612,2006,8
CUST0000384410,200609,2006,9,200608,200610,2006,8
CUST0000405646,200610,2006,10,200608,200612,2006,8
CUST0000418388,200609,2006,9,200608,200610,2006,8
CUST0000431761,200703,2007,3,200608,,2006,8
CUST0000644153,200609,2006,9,200608,200610,2006,8
CUST0000685848,200609,2006,9,200608,200612,2006,8
CUST0000783947,200610,2006,10,200608,200701,2006,8
CUST0000829905,200609,2006,9,200608,200610,2006,8
CUST0000878036,200711,2007,11,200608,,2006,8
CUST0000949903,200702,2007,2,200608,200703,2006,8
CUST0000955566,200609,2006,9,200608,200701,2006,8
CUST0000995115,200609,2006,9,200608,200610,2006,8
CUST0000997159,200610,2006,10,200608,200701,2006,8
CUST0000104537,200609,2006,9,200608,200610,2006,8
CUST0000281501,200609,2006,9,200608,200610,2006,8
CUST0000314122,200610,2006,10,200608,200612,2006,8
CUST0000321246,200706,2007,6,200608,200708,2006,8
CUST0000322562,200609,2006,9,200608,200610,2006,8
CUST0000372188,200609,2006,9,200608,200610,2006,8
CUST0000537317,200609,2006,9,200608,200610,2006,8
CUST0000587009,200707,2007,7,200608,200709,2006,8
CUST0000771206,200712,2007,12,200608,200805,2006,8
CUST0000788865,200712,2007,12,200608,200802,2006,8
CUST0000915919,200610,2006,10,200608,200702,2006,8
CUST0000915945,200609,2006,9,200608,200610,2006,8
CUST0000943833,200609,2006,9,200608,200610,2006,8
CUST0000951428,200609,2006,9,200608,200611,2006,8
CUST0000008415,200609,2006,9,200608,200610,2006,8
CUST0000101102,200609,2006,9,200608,200610,2006,8
CUST0000167624,200609,2006,9,200608,200610,2006,8
CUST0000209021,200609,2006,9,200608,200610,2006,8
CUST0000281049,200609,2006,9,200608,200610,2006,8
CUST0000313862,200609,2006,9,200608,200610,2006,8
CUST0000334222,200609,2006,9,200608,200610,2006,8
CUST0000442754,200610,2006,10,200608,200701,2006,8
CUST0000539672,200609,2006,9,200608,200610,2006,8
CUST0000625677,200609,2006,9,200608,200610,2006,8
CUST0000633906,200609,2006,9,200608,200610,2006,8
CUST0000679573,200701,2007,1,200608,200702,2006,8
CUST0000760654,200609,2006,9,200608,200612,2006,8
CUST0000878990,200609,2006,9,200608,200705,2006,8
CUST0000961285,200609,2006,9,200608,200610,2006,8
CUST0000021218,200609,2006,9,200608,200610,2006,8
CUST0000041090,200611,2006,11,200608,200612,2006,8
CUST0000171503,200609,2006,9,200608,200610,2006,8
CUST0000242856,200609,2006,9,200608,200610,2006,8
CUST0000280015,200611,2006,11,200608,200612,2006,8
CUST0000284118,200609,2006,9,200608,200612,2006,8
CUST0000322687,200609,2006,9,200608,200610,2006,8
CUST0000406967,200609,2006,9,200608,200610,2006,8
CUST0000499610,200609,2006,9,200608,200802,2006,8
CUST0000513227,200609,2006,9,200608,200610,2006,8
CUST0000634652,200609,2006,9,200608,200610,2006,8
CUST0000653262,200609,2006,9,200608,200610,2006,8
CUST0000665314,200609,2006,9,200608,200611,2006,8
CUST0000748920,200709,2007,9,200608,200801,2006,8
CUST0000792394,200609,2006,9,200608,200610,2006,8
CUST0000851292,200609,2006,9,200608,200611,2006,8
CUST0000958626,200610,2006,10,200608,200709,2006,8
CUST0000978405,200609,2006,9,200608,200610,2006,8
CUST0000237610,200611,2006,11,200608,200612,2006,8
CUST0000464579,200609,2006,9,200608,200610,2006,8
CUST0000504009,200612,2006,12,200608,200702,2006,8
CUST0000553827,200612,2006,12,200608,200701,2006,8
CUST0000568739,200804,2008,4,200608,,2006,8
CUST0000678601,200609,2006,9,200608,200610,2006,8
CUST0000729395,200609,2006,9,200608,200610,2006,8
CUST0000860993,200610,2006,10,200608,200612,2006,8
CUST0000864581,200609,2006,9,200608,200610,2006,8
CUST0000896174,200609,2006,9,200608,200610,2006,8
CUST0000129617,200609,2006,9,200608,200610,2006,8
CUST0000146080,200609,2006,9,200608,200610,2006,8
CUST0000172741,200609,2006,9,200608,200610,2006,8
CUST0000206355,200609,2006,9,200608,200610,2006,8
CUST0000368360,200609,2006,9,200608,200701,2006,8
CUST0000400554,200609,2006,9,200608,200610,2006,8
CUST0000457813,200609,2006,9,200608,200610,2006,8
CUST0000472158,200609,2006,9,200608,200610,2006,8
CUST0000504972,200609,2006,9,200608,200610,2006,8
CUST0000562015,200609,2006,9,200608,200611,2006,8
CUST0000568280,200611,2006,11,200608,200612,2006,8
CUST0000629928,200609,2006,9,200608,200610,2006,8
CUST0000646516,200611,2006,11,200608,200703,2006,8
CUST0000713276,200610,2006,10,200608,200705,2006,8
CUST0000754405,200609,2006,9,200608,200610,2006,8
CUST0000756576,200610,2006,10,200608,200611,2006,8
CUST0000900313,200609,2006,9,200608,200610,2006,8
CUST0000947916,200609,2006,9,200608,200610,2006,8
CUST0000970327,200609,2006,9,200608,200610,2006,8
CUST0000984181,200609,2006,9,200608,200610,2006,8
CUST0000082996,200609,2006,9,200608,200610,2006,8
CUST0000165348,200610,2006,10,200608,,2006,8
CUST0000257477,200611,2006,11,200608,200612,2006,8
CUST0000263501,200609,2006,9,200608,200611,2006,8
CUST0000329537,200609,2006,9,200608,200610,2006,8
CUST0000356281,200609,2006,9,200608,200610,2006,8
CUST0000388736,200610,2006,10,200608,200702,2006,8
CUST0000426162,200609,2006,9,200608,200610,2006,8
CUST0000506256,200609,2006,9,200608,200610,2006,8
CUST0000585481,200611,2006,11,200608,200702,2006,8
CUST0000673289,200609,2006,9,200608,200610,2006,8
CUST0000679803,200609,2006,9,200608,200610,2006,8
CUST0000723237,200609,2006,9,200608,200610,2006,8
CUST0000923669,200609,2006,9,200608,200610,2006,8
CUST0000988308,200610,2006,10,200608,200611,2006,8
CUST0000017629,200609,2006,9,200608,200610,2006,8
CUST0000102487,200609,2006,9,200608,200610,2006,8
CUST0000107193,200609,2006,9,200608,200610,2006,8
CUST0000124549,200609,2006,9,200608,200610,2006,8
CUST0000160899,200609,2006,9,200608,200610,2006,8
CUST0000200775,200609,2006,9,200608,200610,2006,8
CUST0000286150,200609,2006,9,200608,200611,2006,8
CUST0000308778,200610,2006,10,200608,200611,2006,8
CUST0000409759,200609,2006,9,200608,200610,2006,8
CUST0000456374,200708,2007,8,200608,,2006,8
CUST0000543933,200609,2006,9,200608,200610,2006,8
CUST0000692724,200611,2006,11,200608,200612,2006,8
CUST0000711746,200610,2006,10,200608,200611,2006,8
CUST0000719315,200612,2006,12,200608,200703,2006,8
CUST0000862112,200609,2006,9,200608,200610,2006,8
CUST0000000369,200801,2008,1,200712,200802,2007,12
CUST0000115145,200802,2008,2,200712,200803,2007,12
CUST0000173993,200801,2008,1,200712,200802,2007,12
CUST0000206560,200801,2008,1,200712,200802,2007,12
CUST0000279094,200802,2008,2,200712,200804,2007,12
CUST0000340397,200801,2008,1,200712,200802,2007,12
CUST0000344664,200801,2008,1,200712,,2007,12
CUST0000428551,200802,2008,2,200712,200806,2007,12
CUST0000439130,200801,2008,1,200712,200802,2007,12
CUST0000699131,200801,2008,1,200712,200803,2007,12
CUST0000962899,200801,2008,1,200712,200802,2007,12
CUST0000983946,200801,2008,1,200712,200802,2007,12
CUST0000991096,200805,2008,5,200712,200806,2007,12
CUST0000003028,200801,2008,1,200712,,2007,12
CUST0000219191,200801,2008,1,200712,200802,2007,12
CUST0000227510,200801,2008,1,200712,200802,2007,12
CUST0000265717,200801,2008,1,200712,200802,2007,12
CUST0000286361,200801,2008,1,200712,200802,2007,12
CUST0000311218,200801,2008,1,200712,200802,2007,12
CUST0000386374,200801,2008,1,200712,200802,2007,12
CUST0000468818,200804,2008,4,200712,,2007,12
CUST0000523862,200801,2008,1,200712,,2007,12
CUST0000711577,200801,2008,1,200712,200802,2007,12
CUST0000721182,200801,2008,1,200712,200802,2007,12
CUST0000846433,200801,2008,1,200712,200803,2007,12
CUST0000848593,200801,2008,1,200712,200802,2007,12
CUST0000857304,200801,2008,1,200712,200802,2007,12
CUST0000971165,200802,2008,2,200712,200805,2007,12
CUST0000075238,200801,2008,1,200712,200802,2007,12
CUST0000122195,200801,2008,1,200712,200802,2007,12
CUST0000207779,200801,2008,1,200712,200802,2007,12
CUST0000208822,200804,2008,4,200712,200805,2007,12
CUST0000215621,200802,2008,2,200712,200803,2007,12
CUST0000325071,200801,2008,1,200712,200802,2007,12
CUST0000462566,200801,2008,1,200712,200802,2007,12
CUST0000475150,200802,2008,2,200712,200803,2007,12
CUST0000527725,200801,2008,1,200712,200803,2007,12
CUST0000743903,200801,2008,1,200712,200803,2007,12
CUST0000925831,200801,2008,1,200712,200802,2007,12
CUST0000946376,200803,2008,3,200712,,2007,12
CUST0000082008,200806,2008,6,200712,,2007,12
CUST0000208760,200802,2008,2,200712,200804,2007,12
CUST0000277685,200805,2008,5,200712,,2007,12
CUST0000280854,200801,2008,1,200712,200802,2007,12
CUST0000312108,200801,2008,1,200712,200802,2007,12
CUST0000364910,200806,2008,6,200712,,2007,12
CUST0000379100,200805,2008,5,200712,,2007,12
CUST0000414458,200801,2008,1,200712,200802,2007,12
CUST0000482108,200805,2008,5,200712,200806,2007,12
CUST0000561726,200802,2008,2,200712,200804,2007,12
CUST0000773226,200801,2008,1,200712,200802,2007,12
CUST0000985195,200801,2008,1,200712,200802,2007,12
CUST0000047082,200801,2008,1,200712,200802,2007,12
